IC_1613  Model 2.710000  21.125700  0.974170  0.986419 0.106979
IC_1613  Model 2.710000  21.125700  0.981550  0.990348 0.106032
IC_1613  Model 2.710000  21.125700  0.988930  0.994235 0.098458
IC_1613  Model 2.710000  21.125700  1.000000  1.000000 0.096091
UGC_8508 Data  1.860000  46.080002  0.037634  0.073568 0.069878
UGC_8508 Data  1.860000  46.080002  0.080645  0.107856 0.086806
UGC_8508 Data  1.860000  46.080002  0.118280  0.146050 0.064236
UGC_8508 Data  1.860000  46.080002  0.161290  0.211372 0.066189
UGC_8508 Data  1.860000  46.080002  0.198925  0.250000 0.075087
UGC_8508 Data  1.860000  46.080002  0.241935  0.314670 0.072700
UGC_8508 Data  1.860000  46.080002  0.279570  0.381293 0.062934
UGC_8508 Data  1.860000  46.080002  0.317204  0.425564 0.066623
UGC_8508 Data  1.860000  46.080002  0.360215  0.460720 0.065972
UGC_8508 Data  1.860000  46.080002  0.397849  0.503906 0.058160
UGC_8508 Data  1.860000  46.080002  0.440860  0.514757 0.056207
UGC_8508 Data  1.860000  46.080002  0.478495  0.564019 0.061849
UGC_8508 Data  1.860000  46.080002  0.521505  0.583550 0.058811
UGC_8508 Data  1.860000  46.080002  0.559140  0.624132 0.057726
UGC_8508 Data  1.860000  46.080002  0.602151  0.645182 0.055990
UGC_8508 Data  1.860000  46.080002  0.639785  0.656033 0.053602
UGC_8508 Data  1.860000  46.080002  0.677419  0.679253 0.058160
UGC_8508 Data  1.860000  46.080002  0.720430  0.701172 0.060330
UGC_8508 Data  1.860000  46.080002  0.758065  0.776693 0.057075
UGC_8508 Data  1.860000  46.080002  0.801075  0.793403 0.060981
UGC_8508 Data  1.860000  46.080002  0.838710  0.834852 0.056641
UGC_8508 Data  1.860000  46.080002  0.881720  0.870226 0.049696
UGC_8508 Data  1.860000  46.080002  0.919355  0.903212 0.058594
UGC_8508 Data  1.860000  46.080002  0.956989  0.940538 0.060764
UGC_8508 Data  1.860000  46.080002  1.000000  1.000000 0.049696
UGC_8508 Model 1.860000  43.538399  0.037634  0.049695 0.073958
UGC_8508 Model 1.860000  43.538399  0.080645  0.106267 0.091873
UGC_8508 Model 1.860000  43.538399  0.118280  0.155384 0.067986
UGC_8508 Model 1.860000  43.538399  0.161290  0.210861 0.070053
UGC_8508 Model 1.860000  43.538399  0.198925  0.258664 0.079470
UGC_8508 Model 1.860000  43.538399  0.241935  0.312267 0.076944
UGC_8508 Model 1.860000  43.538399  0.279570  0.358139 0.066608
UGC_8508 Model 1.860000  43.538399  0.317204  0.402943 0.070512
UGC_8508 Model 1.860000  43.538399  0.360215  0.452736 0.069823
UGC_8508 Model 1.860000  43.538399  0.397849  0.494998 0.061555
UGC_8508 Model 1.860000  43.538399  0.440860  0.541736 0.059488
UGC_8508 Model 1.860000  43.538399  0.478495  0.581234 0.065459
UGC_8508 Model 1.860000  43.538399  0.521505  0.624754 0.062244
UGC_8508 Model 1.860000  43.538399  0.559140  0.661412 0.061095
UGC_8508 Model 1.860000  43.538399  0.602151  0.701691 0.059258
UGC_8508 Model 1.860000  43.538399  0.639785  0.735539 0.056732
UGC_8508 Model 1.860000  43.538399  0.677419  0.768110 0.061555
UGC_8508 Model 1.860000  43.538399  0.720430  0.803808 0.063852
UGC_8508 Model 1.860000  43.538399  0.758065  0.833747 0.060406
UGC_8508 Model 1.860000  43.538399  0.801075  0.866529 0.064541
UGC_8508 Model 1.860000  43.538399  0.838710  0.894006 0.059947
UGC_8508 Model 1.860000  43.538399  0.881720  0.924081 0.052597
UGC_8508 Model 1.860000  43.538399  0.919355  0.949286 0.062014
UGC_8508 Model 1.860000  43.538399  0.956989  0.973495 0.064311
UGC_8508 Model 1.860000  43.538399  1.000000  1.000000 0.052597
WLM      Data  1.669855  32.606522  0.005989  0.015028 0.125128
WLM      Data  1.669855  32.606522  0.023954  0.033429 0.105807
WLM      Data  1.669855  32.606522  0.035931  0.062871 0.133102
WLM      Data  1.669855  32.606522  0.047908  0.067778 0.131875
WLM      Data  1.669855  32.606522  0.065874  0.100900 0.106114
WLM      Data  1.669855  32.606522  0.077851  0.142610 0.078512
WLM      Data  1.669855  32.606522  0.095817  0.142303 0.088019
WLM      Data  1.669855  32.606522  0.107794  0.145983 0.095686
WLM      Data  1.669855  32.606522  0.125759  0.150890 0.111941
WLM      Data  1.669855  32.606522  0.137737  0.202107 0.096913
WLM      Data  1.669855  32.606522  0.149714  0.237683 0.087713
WLM      Data  1.669855  32.606522  0.167679  0.272952 0.089553
WLM      Data  1.669855  32.606522  0.179656  0.328462 0.076365
WLM      Data  1.669855  32.606522  0.197622  0.327542 0.075752
WLM      Data  1.669855  32.606522  0.209599  0.363118 0.069311
WLM      Data  1.669855  32.606522  0.227565  0.379372 0.065938
WLM      Data  1.669855  32.606522  0.239542  0.404827 0.061337
WLM      Data  1.669855  32.606522  0.251519  0.431202 0.055817
WLM      Data  1.669855  32.606522  0.269484  0.456044 0.061951
WLM      Data  1.669855  32.606522  0.281462  0.475365 0.056737
WLM      Data  1.669855  32.606522  0.299427  0.480272 0.064098
WLM      Data  1.669855  32.606522  0.311404  0.483339 0.063791
WLM      Data  1.669855  32.606522  0.329370  0.518608 0.069618
WLM      Data  1.669855  32.606522  0.341347  0.521675 0.073912
WLM      Data  1.669855  32.606522  0.353324  0.531489 0.073605
WLM      Data  1.669855  32.606522  0.371290  0.552957 0.070538
WLM      Data  1.669855  32.606522  0.383267  0.571971 0.070231
WLM      Data  1.669855  32.606522  0.401232  0.597120 0.065938
WLM      Data  1.669855  32.606522  0.413210  0.614601 0.064711
WLM      Data  1.669855  32.606522  0.431175  0.615521 0.065938
WLM      Data  1.669855  32.606522  0.443152  0.644350 0.069005
WLM      Data  1.669855  32.606522  0.455129  0.667044 0.081272
WLM      Data  1.669855  32.606522  0.473095  0.686059 0.095993
WLM      Data  1.669855  32.606522  0.485072  0.690046 0.095686
WLM      Data  1.669855  32.606522  0.503038  0.661524 0.094766
WLM      Data  1.669855  32.606522  0.515015  0.700167 0.118075
WLM      Data  1.669855  32.606522  0.526992  0.704767 0.120835
WLM      Data  1.669855  32.606522  0.544958  0.704154 0.127889
WLM      Data  1.669855  32.606522  0.556935  0.723168 0.126048
WLM      Data  1.669855  32.606522  0.574900  0.740649 0.115928
WLM      Data  1.669855  32.606522  0.586877  0.757824 0.113474
WLM      Data  1.669855  32.606522  0.604843  0.772852 0.114394
WLM      Data  1.669855  32.606522  0.616820  0.805054 0.118688
WLM      Data  1.669855  32.606522  0.628797  0.815481 0.118075
WLM      Data  1.669855  32.606522  0.646763  0.825908 0.114701
WLM      Data  1.669855  32.606522  0.658740  0.825295 0.104274
WLM      Data  1.669855  32.606522  0.676705  0.843083 0.103047
WLM      Data  1.669855  32.606522  0.688683  0.849217 0.094766
WLM      Data  1.669855  32.606522  0.706648  0.875898 0.097220
WLM      Data  1.669855  32.606522  0.718625  0.891846 0.108261
WLM      Data  1.669855  32.606522  0.730602  0.886019 0.117154
WLM      Data  1.669855  32.606522  0.748568  0.878045 0.105500
WLM      Data  1.669855  32.606522  0.760545  0.866698 0.100593
WLM      Data  1.669855  32.606522  0.778511  0.859951 0.098447
WLM      Data  1.669855  32.606522  0.790488  0.865778 0.099673
WLM      Data  1.669855  32.606522  0.808453  0.884792 0.105500
WLM      Data  1.669855  32.606522  0.820431  0.886019 0.109181
WLM      Data  1.669855  32.606522  0.832408  0.903194 0.098447
WLM      Data  1.669855  32.606522  0.850373  0.905340 0.097527
WLM      Data  1.669855  32.606522  0.862350  0.902273 0.100900
WLM      Data  1.669855  32.606522  0.880316  0.909634 0.100593
WLM      Data  1.669855  32.606522  0.892293  0.899207 0.108567
WLM      Data  1.669855  32.606522  0.910259  0.926195 0.099060
WLM      Data  1.669855  32.606522  0.922236  0.940916 0.098447
WLM      Data  1.669855  32.606522  0.934213  0.950423 0.100900
WLM      Data  1.669855  32.606522  0.952178  0.953797 0.110407
WLM      Data  1.669855  32.606522  0.964156  0.964531 0.106420
WLM      Data  1.669855  32.606522  0.982121  0.981705 0.102740
WLM      Data  1.669855  32.606522  0.994098  0.992746 0.106420
WLM      Data  1.669855  32.606522  1.006075  1.007467 0.102127
WLM      Data  1.669855  32.606522  1.024041  1.005320 0.111327
WLM      Data  1.669855  32.606522  1.036018  1.011761 0.112861
WLM      Data  1.669855  32.606522  1.053984  1.023722 0.104580
WLM      Data  1.669855  32.606522  1.065961  1.032922 0.103047
WLM      Data  1.669855  32.606522  1.083926  1.044883 0.101820
WLM      Data  1.669855  32.606522  1.095904  1.031082 0.110714
WLM      Data  1.669855  32.606522  1.107881  1.039056 0.112861
WLM      Data  1.669855  32.606522  1.125846  1.032002 0.109794
WLM      Data  1.669855  32.606522  1.137823  1.045496 0.107034
WLM      Data  1.669855  32.606522  1.155789  1.051323 0.106114
WLM      Data  1.669855  32.606522  1.167766  1.075245 0.107034
WLM      Data  1.669855  32.606522  1.185732  1.080459 0.109487
WLM      Data  1.669855  32.606522  1.197709  1.075552 0.125128
WLM      Data  1.669855  32.606522  1.209686  1.071872 0.121141
WLM      Data  1.669855  32.606522  1.227651  1.064204 0.115621
WLM      Data  1.669855  32.606522  1.239629  1.073098 0.115008
WLM      Data  1.669855  32.606522  1.257594  1.067885 0.111941
WLM      Data  1.669855  32.606522  1.269571  1.060831 0.111327
WLM      Data  1.669855  32.606522  1.287537  1.067271 0.108261
WLM      Data  1.669855  32.606522  1.299514  1.078005 0.110714
WLM      Data  1.669855  32.606522  1.311491  1.091193 0.113474
WLM      Data  1.669855  32.606522  1.329457  1.110514 0.122061
WLM      Data  1.669855  32.606522  1.341434  1.103154 0.125128
WLM      Data  1.669855  32.606522  1.359399  1.117568 0.119608
WLM      Data  1.669855  32.606522  1.371377  1.113581 0.119301
WLM      Data  1.669855  32.606522  1.383354  1.112968 0.120835
WLM      Data  1.669855  32.606522  1.401319  1.089046 0.123595
WLM      Data  1.669855  32.606522  1.413296  1.081685 0.118075
WLM      Data  1.669855  32.606522  1.431262  1.061444 0.122982
WLM      Data  1.669855  32.606522  1.443239  1.081379 0.124515
WLM      Data  1.669855  32.606522  1.461205  1.096406 0.123288
WLM      Data  1.669855  32.606522  1.473182  1.116954 0.125742
WLM      Data  1.669855  32.606522  1.485159  1.110207 0.123595
WLM      Data  1.669855  32.606522  1.503124  1.115114 0.119915
WLM      Data  1.669855  32.606522  1.515102  1.077085 0.131262
WLM      Data  1.669855  32.606522  1.533067  1.068191 0.117154
WLM      Data  1.669855  32.606522  1.545044  1.078619 0.121141
WLM      Data  1.669855  32.606522  1.563010  1.074325 0.127889
WLM      Data  1.669855  32.606522  1.574987  1.074018 0.128502
WLM      Data  1.669855  32.606522  1.586964  1.068191 0.131569
WLM      Data  1.669855  32.606522  1.604930  1.039363 0.138623
WLM      Data  1.669855  32.606522  1.616907  1.019121 0.141996
WLM      Data  1.669855  32.606522  1.634873  1.082299 0.134942
WLM      Data  1.669855  32.606522  1.646850  1.143636 0.122061
WLM      Data  1.669855  32.606522  1.664815  1.141796 0.121755
WLM      Data  1.669855  32.606522  1.676792  1.143023 0.120835
WLM      Data  1.669855  32.606522  1.688769  1.139956 0.124208
WLM      Data  1.669855  32.606522  1.706735  1.145783 0.121448
WLM      Data  1.669855  32.606522  1.718712  1.135049 0.119915
WLM      Data  1.669855  32.606522  1.736678  1.081992 0.130342
WLM      Data  1.669855  32.606522  1.748655  1.064204 0.137703
WLM      Data  1.669855  32.606522  1.766621  1.124928 0.128502
WLM      Data  1.669855  32.606522  1.778598  1.181665 0.120221
WLM      Data  1.669855  32.606522  1.790575  1.142103 0.119301
WLM      Data  1.669855  32.606522  1.808540  1.164798 0.115621
WLM      Data  1.669855  32.606522  1.820517  1.145476 0.125435
WLM      Data  1.669855  32.606522  1.838483  1.085979 0.110714
WLM      Data  1.669855  32.606522  1.850460  0.958091 0.133102
WLM      Data  1.669855  32.606522  1.862437  0.978945 0.130342
WLM      Data  1.669855  32.606522  1.880403  1.122782 0.130649
WLM      Data  1.669855  32.606522  1.892380  0.901967 0.202107
WLM      Data  1.669855  32.606522  1.910346  0.501740 0.154877
WLM      Data  1.669855  32.606522  1.922323  0.505114 0.121755
WLM      Data  1.669855  32.606522  1.940288  0.521981 0.103354
WLM      Data  1.669855  32.606522  1.952265  0.535169 0.117154
WLM      Data  1.669855  32.606522  1.964242  0.495913 0.121755
WLM      Data  1.669855  32.606522  1.982208  0.494073 0.118381
WLM      Data  1.669855  32.606522  1.994185  0.478739 0.118381
WLM      Data  1.669855  32.606522  2.012151  0.471071 0.132182
WLM      Data  1.669855  32.606522  2.024128  0.468925 0.115008
WLM      Model 2.028090  34.056847  0.004931  0.010274 0.119800
WLM      Model 2.028090  34.056847  0.019723  0.041065 0.101301
WLM      Model 2.028090  34.056847  0.029584  0.061533 0.127434
WLM      Model 2.028090  34.056847  0.039446  0.081926 0.126259
WLM      Model 2.028090  34.056847  0.054238  0.112321 0.101595
WLM      Model 2.028090  34.056847  0.064100  0.132420 0.075168
WLM      Model 2.028090  34.056847  0.078892  0.162267 0.084271
WLM      Model 2.028090  34.056847  0.088753  0.181934 0.091612
WLM      Model 2.028090  34.056847  0.103546  0.211039 0.107174
WLM      Model 2.028090  34.056847  0.113407  0.230155 0.092786
WLM      Model 2.028090  34.056847  0.123269  0.249021 0.083977
WLM      Model 2.028090  34.056847  0.138061  0.276822 0.085739
WLM      Model 2.028090  34.056847  0.147922  0.295007 0.073113
WLM      Model 2.028090  34.056847  0.162715  0.321736 0.072526
WLM      Model 2.028090  34.056847  0.172576  0.339174 0.066360
WLM      Model 2.028090  34.056847  0.187368  0.364746 0.063130
WLM      Model 2.028090  34.056847  0.197230  0.381398 0.058725
WLM      Model 2.028090  34.056847  0.207091  0.397723 0.053440
WLM      Model 2.028090  34.056847  0.221884  0.421604 0.059313
WLM      Model 2.028090  34.056847  0.231745  0.437116 0.054321
WLM      Model 2.028090  34.056847  0.246537  0.459775 0.061368
WLM      Model 2.028090  34.056847  0.256399  0.474471 0.061074
WLM      Model 2.028090  34.056847  0.271191  0.495915 0.066653
WLM      Model 2.028090  34.056847  0.281053  0.509812 0.070764
WLM      Model 2.028090  34.056847  0.290914  0.523393 0.070470
WLM      Model 2.028090  34.056847  0.305706  0.543186 0.067534
WLM      Model 2.028090  34.056847  0.315568  0.556000 0.067241
WLM      Model 2.028090  34.056847  0.330360  0.574663 0.063130
WLM      Model 2.028090  34.056847  0.340222  0.586743 0.061955
WLM      Model 2.028090  34.056847  0.355014  0.604328 0.063130
WLM      Model 2.028090  34.056847  0.364875  0.615706 0.066066
WLM      Model 2.028090  34.056847  0.374737  0.626817 0.077811
WLM      Model 2.028090  34.056847  0.389529  0.642987 0.091905
WLM      Model 2.028090  34.056847  0.399391  0.653449 0.091612
WLM      Model 2.028090  34.056847  0.414183  0.668679 0.090731
WLM      Model 2.028090  34.056847  0.424044  0.678533 0.113046
WLM      Model 2.028090  34.056847  0.433906  0.688155 0.115689
WLM      Model 2.028090  34.056847  0.448698  0.702164 0.122442
WLM      Model 2.028090  34.056847  0.458559  0.711228 0.120681
WLM      Model 2.028090  34.056847  0.473352  0.724433 0.110991
WLM      Model 2.028090  34.056847  0.483213  0.732980 0.108642
WLM      Model 2.028090  34.056847  0.498005  0.745433 0.109523
WLM      Model 2.028090  34.056847  0.507867  0.753496 0.113634
WLM      Model 2.028090  34.056847  0.517728  0.761377 0.113046
WLM      Model 2.028090  34.056847  0.532521  0.772861 0.109816
WLM      Model 2.028090  34.056847  0.542382  0.780301 0.099833
WLM      Model 2.028090  34.056847  0.557174  0.791151 0.098659
WLM      Model 2.028090  34.056847  0.567036  0.798183 0.090731
WLM      Model 2.028090  34.056847  0.581828  0.808442 0.093080
WLM      Model 2.028090  34.056847  0.591690  0.815096 0.103650
WLM      Model 2.028090  34.056847  0.601551  0.821603 0.112165
WLM      Model 2.028090  34.056847  0.616343  0.831102 0.101008
WLM      Model 2.028090  34.056847  0.626205  0.837268 0.096310
WLM      Model 2.028090  34.056847  0.640997  0.846267 0.094254
WLM      Model 2.028090  34.056847  0.650859  0.852111 0.095429
WLM      Model 2.028090  34.056847  0.665651  0.860649 0.101008
WLM      Model 2.028090  34.056847  0.675512  0.866193 0.104531
WLM      Model 2.028090  34.056847  0.685374  0.871625 0.094254
WLM      Model 2.028090  34.056847  0.700166  0.879565 0.093373
WLM      Model 2.028090  34.056847  0.710028  0.884727 0.096603
WLM      Model 2.028090  34.056847  0.724820  0.892276 0.096310
WLM      Model 2.028090  34.056847  0.734681  0.897182 0.103944
WLM      Model 2.028090  34.056847  0.749474  0.904364 0.094841
WLM      Model 2.028090  34.056847  0.759335  0.909036 0.094254
WLM      Model 2.028090  34.056847  0.769197  0.913617 0.096603
WLM      Model 2.028090  34.056847  0.783989  0.920326 0.105706
WLM      Model 2.028090  34.056847  0.793850  0.924692 0.101888
WLM      Model 2.028090  34.056847  0.808643  0.931090 0.098365
WLM      Model 2.028090  34.056847  0.818504  0.935257 0.101888
WLM      Model 2.028090  34.056847  0.828366  0.939344 0.097778
WLM      Model 2.028090  34.056847  0.843158  0.945337 0.106587
WLM      Model 2.028090  34.056847  0.853019  0.949242 0.108055
WLM      Model 2.028090  34.056847  0.867812  0.954971 0.100127
WLM      Model 2.028090  34.056847  0.877673  0.958703 0.098659
WLM      Model 2.028090  34.056847  0.892465  0.964179 0.097484
WLM      Model 2.028090  34.056847  0.902327  0.967753 0.105999
WLM      Model 2.028090  34.056847  0.912188  0.971261 0.108055
WLM      Model 2.028090  34.056847  0.926980  0.976412 0.105118
WLM      Model 2.028090  34.056847  0.936842  0.979774 0.102476
WLM      Model 2.028090  34.056847  0.951634  0.984709 0.101595
WLM      Model 2.028090  34.056847  0.961496  0.987931 0.102476
WLM      Model 2.028090  34.056847  0.976288  0.992664 0.104825
WLM      Model 2.028090  34.056847  0.986149  0.995756 0.119800
WLM      Model 2.028090  34.056847  0.996011  0.998795 0.115983
WLM      Model 2.028090  34.056847  1.010803  1.003264 0.110697
WLM      Model 2.028090  34.056847  1.020665  1.006182 0.110110
WLM      Model 2.028090  34.056847  1.035457  1.010475 0.107174
WLM      Model 2.028090  34.056847  1.045318  1.013279 0.106587
WLM      Model 2.028090  34.056847  1.060111  1.017405 0.103650
WLM      Model 2.028090  34.056847  1.069972  1.020103 0.105999
WLM      Model 2.028090  34.056847  1.079834  1.022758 0.108642
WLM      Model 2.028090  34.056847  1.094626  1.026666 0.116863
WLM      Model 2.028090  34.056847  1.104487  1.029223 0.119800
WLM      Model 2.028090  34.056847  1.119280  1.032985 0.114514
WLM      Model 2.028090  34.056847  1.129141  1.035448 0.114221
WLM      Model 2.028090  34.056847  1.139003  1.037871 0.115689
WLM      Model 2.028090  34.056847  1.153795  1.041444 0.118332
WLM      Model 2.028090  34.056847  1.163656  1.043781 0.113046
WLM      Model 2.028090  34.056847  1.178449  1.047225 0.117744
WLM      Model 2.028090  34.056847  1.188310  1.049481 0.119212
WLM      Model 2.028090  34.056847  1.203102  1.052801 0.118038
WLM      Model 2.028090  34.056847  1.212964  1.054977 0.120387
WLM      Model 2.028090  34.056847  1.222825  1.057124 0.118332
WLM      Model 2.028090  34.056847  1.237617  1.060286 0.114808
WLM      Model 2.028090  34.056847  1.247479  1.062359 0.125672
WLM      Model 2.028090  34.056847  1.262271  1.065413 0.112165
WLM      Model 2.028090  34.056847  1.272133  1.067415 0.115983
WLM      Model 2.028090  34.056847  1.286925  1.070369 0.122442
WLM      Model 2.028090  34.056847  1.296787  1.072304 0.123030
WLM      Model 2.028090  34.056847  1.306648  1.074216 0.125966
WLM      Model 2.028090  34.056847  1.321440  1.077035 0.132719
WLM      Model 2.028090  34.056847  1.331302  1.078882 0.135949
WLM      Model 2.028090  34.056847  1.346094  1.081609 0.129196
WLM      Model 2.028090  34.056847  1.355955  1.083400 0.116863
WLM      Model 2.028090  34.056847  1.370748  1.086040 0.116570
WLM      Model 2.028090  34.056847  1.380609  1.087775 0.115689
WLM      Model 2.028090  34.056847  1.390471  1.089484 0.118919
WLM      Model 2.028090  34.056847  1.405263  1.092012 0.116276
WLM      Model 2.028090  34.056847  1.415124  1.093671 0.114808
WLM      Model 2.028090  34.056847  1.429917  1.096120 0.124791
WLM      Model 2.028090  34.056847  1.439778  1.097726 0.131838
WLM      Model 2.028090  34.056847  1.454570  1.100102 0.123030
WLM      Model 2.028090  34.056847  1.464432  1.101664 0.115102
WLM      Model 2.028090  34.056847  1.474293  1.103203 0.114221
WLM      Model 2.028090  34.056847  1.489086  1.105481 0.110697
WLM      Model 2.028090  34.056847  1.498947  1.106976 0.120093
DDO_50   Data  0.584312  15.191332  0.205370  0.000658 0.000000
DDO_50   Data  0.584312  15.191332  0.393625  0.371923 0.324527
DDO_50   Data  0.584312  15.191332  0.598995  0.705666 0.358757
DDO_50   Data  0.584312  15.191332  0.787251  0.687234 0.348883
DDO_50   Data  0.584312  15.191332  0.992621  0.993988 0.308729
DDO_50   Data  0.584312  15.191332  1.180876  1.147365 0.259358
DDO_50   Data  0.584312  15.191332  1.386246  1.223066 0.225787
DDO_50   Data  0.584312  15.191332  1.574502  1.218458 0.219204
DDO_50   Data  0.584312  15.191332  1.779872  1.418572 0.254092
DDO_50   Data  0.584312  15.191332  1.968127  1.494931 0.241585
DDO_50   Data  0.584312  15.191332  2.173497  1.550884 0.275815
DDO_50   Data  0.584312  15.191332  2.361753  1.708211 0.267258
DDO_50   Data  0.584312  15.191332  2.567123  1.953087 0.219204
DDO_50   Data  0.584312  15.191332  2.772492  2.039321 0.228420
DDO_50   Data  0.584312  15.191332  2.960748  2.072234 0.249484
DDO_50   Data  0.584312  15.191332  3.166118  2.042612 0.222495
DDO_50   Data  0.584312  15.191332  3.354374  2.029447 0.229736
DDO_50   Data  0.584312  15.191332  3.559743  2.112389 0.226445
DDO_50   Data  0.584312  15.191332  3.747999  2.095932 0.265941
DDO_50   Data  0.584312  15.191332  3.953369  2.079475 0.256067
DDO_50   Data  0.584312  15.191332  4.141624  2.031422 0.263308
DDO_50   Data  0.584312  15.191332  4.346994  1.964936 0.271866
DDO_50   Data  0.584312  15.191332  4.535250  1.936631 0.282398
DDO_50   Data  0.584312  15.191332  4.740620  2.039979 0.267916
DDO_50   Data  0.584312  15.191332  4.928875  2.064993 0.265941
DDO_50   Data  0.584312  15.191332  5.134245  2.086058 0.258700
DDO_50   Data  0.584312  15.191332  5.339615  2.034055 0.253434
DDO_50   Data  0.584312  15.191332  5.527871  2.054461 0.246193
DDO_50   Data  0.584312  15.191332  5.733241  2.061044 0.239610
DDO_50   Data  0.584312  15.191332  5.921496  1.960328 0.236319
DDO_50   Data  0.584312  15.191332  6.126866  1.889235 0.226445
DDO_50   Data  0.584312  15.191332  6.315122  1.906350 0.246851
DDO_50   Data  0.584312  15.191332  6.520492  1.994558 0.242902
DDO_50   Data  0.584312  15.191332  6.708747  2.086058 0.256725
DDO_50   Data  0.584312  15.191332  6.914117  2.155835 0.263308
DDO_50   Data  0.584312  15.191332  7.102373  2.202572 0.256067
DDO_50   Data  0.584312  15.191332  7.307743  2.300654 0.256067
DDO_50   Data  0.584312  15.191332  7.495998  2.279589 0.260675
DDO_50   Data  0.584312  15.191332  7.701368  2.321060 0.256067
DDO_50   Data  0.584312  15.191332  7.906737  2.328301 0.240269
DDO_50   Data  0.584312  15.191332  8.094994  2.382938 0.252117
DDO_50   Data  0.584312  15.191332  8.300363  2.409269 0.257384
DDO_50   Data  0.584312  15.191332  8.488619  2.404002 0.261333
DDO_50   Data  0.584312  15.191332  8.693989  2.398736 0.263966
DDO_50   Data  0.584312  15.191332  8.882244  2.388204 0.240927
DDO_50   Data  0.584312  15.191332  9.087614  2.382938 0.256067
DDO_50   Data  0.584312  15.191332  9.275870  2.396761 0.244218
DDO_50   Data  0.584312  15.191332  9.481239  2.396103 0.238294
DDO_50   Data  0.584312  15.191332  9.669496  2.356607 0.244218
DDO_50   Data  0.584312  15.191332  9.874865  2.397420 0.263966
DDO_50   Data  0.584312  15.191332 10.063121  2.446790 0.260675
DDO_50   Data  0.584312  15.191332 10.268491  2.471146 0.242243
DDO_50   Data  0.584312  15.191332 10.473860  2.512617 0.245535
DDO_50   Data  0.584312  15.191332 10.662116  2.556721 0.252776
DDO_50   Data  0.584312  15.191332 10.867486  2.446790 0.269891
DDO_50   Data  0.584312  15.191332 11.055741  2.423751 0.258042
DDO_50   Data  0.584312  15.191332 11.261111  2.501426 0.257384
DDO_50   Data  0.584312  15.191332 11.449367  2.472463 0.262650
DDO_50   Data  0.584312  15.191332 11.654737  2.409269 0.275157
DDO_50   Data  0.584312  15.191332 11.842993  2.474437 0.277132
DDO_50   Data  0.584312  15.191332 12.048362  2.542898 0.263966
DDO_50   Data  0.584312  15.191332 12.236618  2.397420 0.255409
DDO_50   Data  0.584312  15.191332 12.441988  2.369114 0.248168
DDO_50   Data  0.584312  15.191332 12.630243  2.215079 0.262650
DDO_50   Data  0.584312  15.191332 12.835613  2.142011 0.252117
DDO_50   Data  0.584312  15.191332 13.040983  2.249309 0.246851
DDO_50   Data  0.584312  15.191332 13.229239  2.286172 0.254751
DDO_50   Data  0.584312  15.191332 13.434608  2.186774 0.274499
DDO_50   Data  0.584312  15.191332 13.622864  2.201255 0.269232
DDO_50   Data  0.584312  15.191332 13.828234  2.167025 0.254092
DDO_50   Data  0.584312  15.191332 14.016489  2.203888 0.253434
DDO_50   Data  0.584312  15.191332 14.221860  2.116338 0.245535
DDO_50   Data  0.584312  15.191332 14.410115  2.144644 0.251459
DDO_50   Data  0.584312  15.191332 14.615485  2.170317 0.242243
DDO_50   Data  0.584312  15.191332 14.803740  2.165051 0.260675
DDO_50   Data  0.584312  15.191332 15.009111  2.132795 0.288981
DDO_50   Data  0.584312  15.191332 15.197366  2.011673 0.241585
DDO_50   Data  0.584312  15.191332 15.402736  2.057752 0.229736
DDO_50   Data  0.584312  15.191332 15.608106  2.107781 0.223154
DDO_50   Data  0.584312  15.191332 15.796360  2.162417 0.242243
DDO_50   Data  0.584312  15.191332 16.001732  2.381621 0.258700
DDO_50   Data  0.584312  15.191332 16.189987  2.309212 0.263308
DDO_50   Data  0.584312  15.191332 16.395357  2.192039 0.261992
DDO_50   Data  0.584312  15.191332 16.583611  2.287489 0.207355
DDO_50   Data  0.584312  15.191332 16.788982  2.355949 0.217887
DDO_50   Model 1.737445  28.021318  0.069067  0.145510 0.000000
DDO_50   Model 1.737445  28.021318  0.132378  0.271454 0.175937
DDO_50   Model 1.737445  28.021318  0.201445  0.395160 0.194495
DDO_50   Model 1.737445  28.021318  0.264757  0.493992 0.189142
DDO_50   Model 1.737445  28.021318  0.333824  0.586214 0.167373
DDO_50   Model 1.737445  28.021318  0.397135  0.657917 0.140607
DDO_50   Model 1.737445  28.021318  0.466202  0.724227 0.122407
DDO_50   Model 1.737445  28.021318  0.529513  0.775902 0.118838
DDO_50   Model 1.737445  28.021318  0.598580  0.824123 0.137752
DDO_50   Model 1.737445  28.021318  0.661891  0.862169 0.130972
DDO_50   Model 1.737445  28.021318  0.730958  0.898166 0.149529
DDO_50   Model 1.737445  28.021318  0.794270  0.926976 0.144890
DDO_50   Model 1.737445  28.021318  0.863337  0.954612 0.118838
DDO_50   Model 1.737445  28.021318  0.932404  0.978944 0.123834
DDO_50   Model 1.737445  28.021318  0.995715  0.998797 0.135254
DDO_50   Model 1.737445  28.021318  1.064782  1.018193 0.120622
DDO_50   Model 1.737445  28.021318  1.128093  1.034195 0.124548
DDO_50   Model 1.737445  28.021318  1.197160  1.049979 0.122764
DDO_50   Model 1.737445  28.021318  1.260472  1.063123 0.144176
DDO_50   Model 1.737445  28.021318  1.329539  1.076198 0.138823
